frame,images_centroid_x,images_centroid_y,images_delta_x,images_delta_y,images_distance,images2_centroid_x,images2_centroid_y,images2_delta_x,images2_delta_y,images2_distance,timestamp_s
6171,15,21,0,0,0,19,18,-1,-1,1.414213562,308.55
6172,16,19,1,-2,2.236067977,19,18,0,0,0,308.6
6173,16,21,0,2,2,19,18,0,0,0,308.65
6174,16,21,0,0,0,18,19,-1,1,1.414213562,308.7
6175,17,20,1,-1,1.414213562,18,19,0,0,0,308.75
6176,17,20,0,0,0,19,19,1,0,1,308.8
6177,16,22,-1,2,2.236067977,18,19,-1,0,1,308.85
6178,16,21,0,-1,1,18,20,0,1,1,308.9
6179,15,22,-1,1,1.414213562,18,20,0,0,0,308.95
6180,,,,,,19,19,1,-1,1.414213562,309
6181,,,,,,19,19,0,0,0,309.05
6182,17,22,2,0,2,18,19,-1,0,1,309.1
6183,16,21,-1,-1,1.414213562,18,19,0,0,0,309.15
6184,,,,,,19,19,1,0,1,309.2
6185,16,21,0,0,0,18,21,-1,2,2.236067977,309.25
6186,14,19,-2,-2,2.828427125,18,18,0,-3,3,309.3
6187,15,20,1,1,1.414213562,19,18,1,0,1,309.35
6188,15,21,0,1,1,19,20,0,2,2,309.4
6189,15,21,0,0,0,20,19,1,-1,1.414213562,309.45
6190,15,20,0,-1,1,19,20,-1,1,1.414213562,309.5
6191,15,21,0,1,1,19,20,0,0,0,309.55
6192,14,21,-1,0,1,19,19,0,-1,1,309.6
6193,14,20,0,-1,1,17,20,-2,1,2.236067977,309.65
6194,15,20,1,0,1,18,18,1,-2,2.236067977,309.7
6195,15,22,0,2,2,18,20,0,2,2,309.75
6196,14,21,-1,-1,1.414213562,18,19,0,-1,1,309.8
6197,15,22,1,1,1.414213562,18,20,0,1,1,309.85
6198,15,23,0,1,1,17,20,-1,0,1,309.9
6199,16,21,1,-2,2.236067977,18,19,1,-1,1.414213562,309.95
6200,15,22,-1,1,1.414213562,19,19,1,0,1,310
6201,14,21,-1,-1,1.414213562,17,22,-2,3,3.605551275,310.05
6202,15,21,1,0,1,19,21,2,-1,2.236067977,310.1
6203,15,21,0,0,0,18,23,-1,2,2.236067977,310.15
6204,15,22,0,1,1,17,20,-1,-3,3.16227766,310.2
6205,16,21,1,-1,1.414213562,18,19,1,-1,1.414213562,310.25
6206,16,23,0,2,2,18,19,0,0,0,310.3
6207,15,22,-1,-1,1.414213562,18,21,0,2,2,310.35
6208,14,21,-1,-1,1.414213562,18,21,0,0,0,310.4
6209,15,23,1,2,2.236067977,18,21,0,0,0,310.45
6210,15,21,0,-2,2,19,21,1,0,1,310.5
6211,16,21,1,0,1,17,21,-2,0,2,310.55
6212,15,20,-1,-1,1.414213562,17,21,0,0,0,310.6
6213,15,21,0,1,1,18,21,1,0,1,310.65
6214,16,19,1,-2,2.236067977,18,22,0,1,1,310.7
6215,17,20,1,1,1.414213562,17,21,-1,-1,1.414213562,310.75
6216,16,21,-1,1,1.414213562,15,19,-2,-2,2.828427125,310.8
6217,16,20,0,-1,1,19,20,4,1,4.123105626,310.85
6218,16,21,0,1,1,18,21,-1,1,1.414213562,310.9
6219,16,20,0,-1,1,19,20,1,-1,1.414213562,310.95
6220,16,20,0,0,0,17,19,-2,-1,2.236067977,311
6221,16,21,0,1,1,19,21,2,2,2.828427125,311.05
6222,16,20,0,-1,1,19,20,0,-1,1,311.1
6223,16,19,0,-1,1,20,21,1,1,1.414213562,311.15
6224,15,19,-1,0,1,19,21,-1,0,1,311.2
6225,,,,,,20,20,1,-1,1.414213562,311.25
6226,18,24,3,5,5.830951895,20,20,0,0,0,311.3
6227,16,19,-2,-5,5.385164807,19,20,-1,0,1,311.35
6228,17,19,1,0,1,18,20,-1,0,1,311.4
6229,17,20,0,1,1,20,20,2,0,2,311.45
6230,16,19,-1,-1,1.414213562,19,21,-1,1,1.414213562,311.5
6231,16,20,0,1,1,19,20,0,-1,1,311.55
6232,16,21,0,1,1,18,21,-1,1,1.414213562,311.6
6233,15,21,-1,0,1,19,21,1,0,1,311.65
6234,16,20,1,-1,1.414213562,19,20,0,-1,1,311.7
6235,17,20,1,0,1,18,20,-1,0,1,311.75
6236,,,,,,18,20,0,0,0,311.8
6237,16,18,-1,-2,2.236067977,18,19,0,-1,1,311.85
6238,15,19,-1,1,1.414213562,21,18,3,-1,3.16227766,311.9
6239,16,18,1,-1,1.414213562,19,19,-2,1,2.236067977,311.95
6240,16,20,0,2,2,18,20,-1,1,1.414213562,312
6241,16,22,0,2,2,19,19,1,-1,1.414213562,312.05
6242,15,20,-1,-2,2.236067977,19,20,0,1,1,312.1
6243,16,14,1,-6,6.08276253,19,20,0,0,0,312.15
6244,17,20,1,6,6.08276253,20,19,1,-1,1.414213562,312.2
6245,17,18,0,-2,2,19,20,-1,1,1.414213562,312.25
6246,16,20,-1,2,2.236067977,17,19,-2,-1,2.236067977,312.3
6247,16,19,0,-1,1,19,16,2,-3,3.605551275,312.35
6248,17,19,1,0,1,21,19,2,3,3.605551275,312.4
6249,18,20,1,1,1.414213562,19,20,-2,1,2.236067977,312.45
6250,,,,,,20,19,1,-1,1.414213562,312.5
6251,17,18,-1,-2,2.236067977,20,19,0,0,0,312.55
6252,18,19,1,1,1.414213562,20,18,0,-1,1,312.6
6253,18,19,0,0,0,20,20,0,2,2,312.65
6254,18,20,0,1,1,21,18,1,-2,2.236067977,312.7
6255,19,19,1,-1,1.414213562,20,19,-1,1,1.414213562,312.75
6256,17,19,-2,0,2,21,18,1,-1,1.414213562,312.8
6257,18,20,1,1,1.414213562,20,19,-1,1,1.414213562,312.85
6258,17,19,-1,-1,1.414213562,20,18,0,-1,1,312.9
6259,17,19,0,0,0,21,18,1,0,1,312.95
6260,17,19,0,0,0,20,19,-1,1,1.414213562,313
6261,19,20,2,1,2.236067977,22,19,2,0,2,313.05
6262,18,20,-1,0,1,19,17,-3,-2,3.605551275,313.1
6263,18,20,0,0,0,20,18,1,1,1.414213562,313.15
6264,16,20,-2,0,2,21,19,1,1,1.414213562,313.2
6265,16,19,0,-1,1,21,19,0,0,0,313.25
6266,17,20,1,1,1.414213562,22,19,1,0,1,313.3
6267,17,20,0,0,0,19,19,-3,0,3,313.35
6268,17,20,0,0,0,20,18,1,-1,1.414213562,313.4
6269,16,20,-1,0,1,19,19,-1,1,1.414213562,313.45
6270,16,20,0,0,0,19,19,0,0,0,313.5
6271,17,21,1,1,1.414213562,18,19,-1,0,1,313.55
6272,16,21,-1,0,1,18,18,0,-1,1,313.6
6273,15,21,-1,0,1,18,19,0,1,1,313.65
6274,16,21,1,0,1,18,20,0,1,1,313.7
6275,16,20,0,-1,1,18,18,0,-2,2,313.75
6276,15,21,-1,1,1.414213562,18,19,0,1,1,313.8
6277,15,20,0,-1,1,17,19,-1,0,1,313.85
6278,18,20,3,0,3,17,20,0,1,1,313.9
6279,15,21,-3,1,3.16227766,18,19,1,-1,1.414213562,313.95
6280,16,21,1,0,1,18,19,0,0,0,314
6281,16,21,0,0,0,18,20,0,1,1,314.05
6282,17,22,1,1,1.414213562,18,21,0,1,1,314.1
6283,16,23,-1,1,1.414213562,19,20,1,-1,1.414213562,314.15
6284,16,22,0,-1,1,19,20,0,0,0,314.2
6285,16,22,0,0,0,18,21,-1,1,1.414213562,314.25
6286,16,21,0,-1,1,18,20,0,-1,1,314.3
6287,17,22,1,1,1.414213562,19,20,1,0,1,314.35
6288,17,22,0,0,0,19,20,0,0,0,314.4
6289,16,22,-1,0,1,18,19,-1,-1,1.414213562,314.45
6290,17,21,1,-1,1.414213562,19,19,1,0,1,314.5
6291,17,22,0,1,1,19,20,0,1,1,314.55
6292,18,21,1,-1,1.414213562,16,20,-3,0,3,314.6
6293,18,21,0,0,0,19,21,3,1,3.16227766,314.65
6294,18,21,0,0,0,18,19,-1,-2,2.236067977,314.7
6295,18,20,0,-1,1,18,17,0,-2,2,314.75
6296,17,20,-1,0,1,18,18,0,1,1,314.8
6297,17,21,0,1,1,17,19,-1,1,1.414213562,314.85
6298,17,20,0,-1,1,17,19,0,0,0,314.9
6299,16,21,-1,1,1.414213562,18,19,1,0,1,314.95
6300,15,21,-1,0,1,18,19,0,0,0,315
6301,16,19,1,-2,2.236067977,18,20,0,1,1,315.05
6302,17,20,1,1,1.414213562,19,20,1,0,1,315.1
6303,18,20,1,0,1,19,20,0,0,0,315.15
6304,18,20,0,0,0,20,20,1,0,1,315.2
6305,,,,,,19,21,-1,1,1.414213562,315.25
6306,18,21,0,1,1,19,20,0,-1,1,315.3
6307,17,19,-1,-2,2.236067977,18,20,-1,0,1,315.35
6308,18,20,1,1,1.414213562,21,20,3,0,3,315.4
6309,16,20,-2,0,2,17,21,-4,1,4.123105626,315.45
6310,16,20,0,0,0,19,19,2,-2,2.828427125,315.5
6311,16,20,0,0,0,18,21,-1,2,2.236067977,315.55
6312,15,20,-1,0,1,19,19,1,-2,2.236067977,315.6
6313,15,20,0,0,0,17,21,-2,2,2.828427125,315.65
6314,15,17,0,-3,3,17,22,0,1,1,315.7
6315,16,18,1,1,1.414213562,17,21,0,-1,1,315.75
6316,16,20,0,2,2,17,20,0,-1,1,315.8
6317,16,21,0,1,1,,,,,,315.85
6318,15,20,-1,-1,1.414213562,17,22,0,2,2,315.9
6319,15,19,0,-1,1,17,20,0,-2,2,315.95
6320,16,16,1,-3,3.16227766,17,20,0,0,0,316
6321,18,20,2,4,4.472135955,18,21,1,1,1.414213562,316.05
6322,17,19,-1,-1,1.414213562,18,20,0,-1,1,316.1
6323,16,20,-1,1,1.414213562,18,20,0,0,0,316.15
6324,17,20,1,0,1,19,20,1,0,1,316.2
6325,19,20,2,0,2,18,20,-1,0,1,316.25
6326,16,20,-3,0,3,18,20,0,0,0,316.3
6327,17,20,1,0,1,19,18,1,-2,2.236067977,316.35
6328,16,20,-1,0,1,18,20,-1,2,2.236067977,316.4
6329,16,19,0,-1,1,18,19,0,-1,1,316.45
6330,16,21,0,2,2,18,20,0,1,1,316.5
6331,16,21,0,0,0,18,19,0,-1,1,316.55
6332,17,20,1,-1,1.414213562,19,21,1,2,2.236067977,316.6
6333,18,20,1,0,1,19,20,0,-1,1,316.65
6334,18,20,0,0,0,18,19,-1,-1,1.414213562,316.7
6335,19,19,1,-1,1.414213562,19,20,1,1,1.414213562,316.75
6336,18,21,-1,2,2.236067977,19,19,0,-1,1,316.8
6337,18,20,0,-1,1,18,20,-1,1,1.414213562,316.85
6338,17,21,-1,1,1.414213562,19,21,1,1,1.414213562,316.9
6339,17,21,0,0,0,19,21,0,0,0,316.95
6340,17,21,0,0,0,17,20,-2,-1,2.236067977,317
6341,18,20,1,-1,1.414213562,18,20,1,0,1,317.05
6342,18,21,0,1,1,18,20,0,0,0,317.1
6343,18,21,0,0,0,18,20,0,0,0,317.15
6344,17,21,-1,0,1,18,20,0,0,0,317.2
6345,17,19,0,-2,2,18,20,0,0,0,317.25
6346,17,19,0,0,0,17,21,-1,1,1.414213562,317.3
6347,17,21,0,2,2,17,21,0,0,0,317.35
6348,17,21,0,0,0,17,20,0,-1,1,317.4
6349,17,21,0,0,0,14,19,-3,-1,3.16227766,317.45
6350,18,21,1,0,1,16,19,2,0,2,317.5
6351,18,21,0,0,0,16,21,0,2,2,317.55
6352,17,21,-1,0,1,16,20,0,-1,1,317.6
6353,17,21,0,0,0,16,21,0,1,1,317.65
6354,17,21,0,0,0,17,20,1,-1,1.414213562,317.7
6355,17,21,0,0,0,17,20,0,0,0,317.75
6356,18,21,1,0,1,17,20,0,0,0,317.8
6357,18,21,0,0,0,17,20,0,0,0,317.85
6358,18,20,0,-1,1,17,18,0,-2,2,317.9
6359,17,22,-1,2,2.236067977,18,20,1,2,2.236067977,317.95
6360,18,21,1,-1,1.414213562,18,21,0,1,1,318
6361,18,21,0,0,0,17,18,-1,-3,3.16227766,318.05
6362,18,20,0,-1,1,16,19,-1,1,1.414213562,318.1
6363,17,20,-1,0,1,17,19,1,0,1,318.15
6364,,,,,,16,20,-1,1,1.414213562,318.2
6365,18,21,1,1,1.414213562,17,19,1,-1,1.414213562,318.25
6366,18,21,0,0,0,17,19,0,0,0,318.3
6367,17,21,-1,0,1,18,20,1,1,1.414213562,318.35
6368,18,20,1,-1,1.414213562,17,20,-1,0,1,318.4
6369,18,21,0,1,1,18,19,1,-1,1.414213562,318.45
6370,17,21,-1,0,1,17,22,-1,3,3.16227766,318.5
6371,18,20,1,-1,1.414213562,18,20,1,-2,2.236067977,318.55
6372,17,22,-1,2,2.236067977,17,20,-1,0,1,318.6
6373,18,21,1,-1,1.414213562,18,21,1,1,1.414213562,318.65
6374,18,21,0,0,0,19,19,1,-2,2.236067977,318.7
6375,18,22,0,1,1,17,18,-2,-1,2.236067977,318.75
6376,18,21,0,-1,1,16,19,-1,1,1.414213562,318.8
6377,19,20,1,-1,1.414213562,17,20,1,1,1.414213562,318.85
6378,20,20,1,0,1,16,20,-1,0,1,318.9
6379,20,20,0,0,0,17,19,1,-1,1.414213562,318.95
6380,21,16,1,-4,4.123105626,17,18,0,-1,1,319
6381,19,21,-2,5,5.385164807,,,,,,319.05
6382,20,20,1,-1,1.414213562,17,19,0,1,1,319.1
6383,,,,,,18,21,1,2,2.236067977,319.15
6384,18,21,-2,1,2.236067977,18,21,0,0,0,319.2
6385,19,20,1,-1,1.414213562,18,20,0,-1,1,319.25
6386,18,22,-1,2,2.236067977,18,20,0,0,0,319.3
6387,17,21,-1,-1,1.414213562,18,21,0,1,1,319.35
6388,18,20,1,-1,1.414213562,17,22,-1,1,1.414213562,319.4
6389,17,20,-1,0,1,17,20,0,-2,2,319.45
6390,17,22,0,2,2,15,18,-2,-2,2.828427125,319.5
6391,17,22,0,0,0,18,21,3,3,4.242640687,319.55
6392,17,22,0,0,0,15,21,-3,0,3,319.6
6393,17,22,0,0,0,17,21,2,0,2,319.65
6394,17,21,0,-1,1,17,21,0,0,0,319.7
6395,16,21,-1,0,1,17,22,0,1,1,319.75
6396,17,21,1,0,1,17,21,0,-1,1,319.8
6397,17,20,0,-1,1,17,20,0,-1,1,319.85
6398,16,20,-1,0,1,18,21,1,1,1.414213562,319.9
6399,18,19,2,-1,2.236067977,18,21,0,0,0,319.95
6400,16,19,-2,0,2,18,21,0,0,0,320
6401,17,19,1,0,1,18,23,0,2,2,320.05
6402,17,18,0,-1,1,18,23,0,0,0,320.1
6403,17,19,0,1,1,18,22,0,-1,1,320.15
6404,17,19,0,0,0,17,22,-1,0,1,320.2
6405,16,20,-1,1,1.414213562,19,21,2,-1,2.236067977,320.25
6406,17,20,1,0,1,19,22,0,1,1,320.3
6407,16,20,-1,0,1,19,20,0,-2,2,320.35
6408,16,21,0,1,1,17,23,-2,3,3.605551275,320.4
6409,16,21,0,0,0,17,22,0,-1,1,320.45
6410,16,20,0,-1,1,19,20,2,-2,2.828427125,320.5
6411,17,20,1,0,1,18,21,-1,1,1.414213562,320.55
6412,16,21,-1,1,1.414213562,17,22,-1,1,1.414213562,320.6
6413,17,20,1,-1,1.414213562,19,22,2,0,2,320.65
6414,16,21,-1,1,1.414213562,19,22,0,0,0,320.7
6415,16,19,0,-2,2,18,22,-1,0,1,320.75
6416,15,21,-1,2,2.236067977,18,23,0,1,1,320.8
6417,17,23,2,2,2.828427125,18,23,0,0,0,320.85
6418,16,21,-1,-2,2.236067977,,,,,,320.9
6419,17,21,1,0,1,18,21,0,-2,2,320.95
6420,17,21,0,0,0,,,,,,321
6421,17,21,0,0,0,,,,,,321.05
6422,16,21,-1,0,1,19,21,1,0,1,321.1
6423,17,21,1,0,1,18,21,-1,0,1,321.15
6424,16,20,-1,-1,1.414213562,18,20,0,-1,1,321.2
6425,16,21,0,1,1,18,21,0,1,1,321.25
6426,16,21,0,0,0,17,22,-1,1,1.414213562,321.3
6427,17,20,1,-1,1.414213562,18,23,1,1,1.414213562,321.35
6428,17,21,0,1,1,16,18,-2,-5,5.385164807,321.4
6429,18,21,1,0,1,,,,,,321.45
6430,17,21,-1,0,1,18,21,2,3,3.605551275,321.5
6431,17,21,0,0,0,19,22,1,1,1.414213562,321.55
6432,16,20,-1,-1,1.414213562,18,21,-1,-1,1.414213562,321.6
6433,17,19,1,-1,1.414213562,18,20,0,-1,1,321.65
6434,15,20,-2,1,2.236067977,19,21,1,1,1.414213562,321.7
6435,16,19,1,-1,1.414213562,19,21,0,0,0,321.75
6436,18,19,2,0,2,19,20,0,-1,1,321.8
6437,17,20,-1,1,1.414213562,18,19,-1,-1,1.414213562,321.85
6438,16,21,-1,1,1.414213562,18,19,0,0,0,321.9
6439,16,20,0,-1,1,19,20,1,1,1.414213562,321.95
6440,15,21,-1,1,1.414213562,18,22,-1,2,2.236067977,322
6441,15,20,0,-1,1,17,18,-1,-4,4.123105626,322.05
6442,15,20,0,0,0,17,20,0,2,2,322.1
6443,16,20,1,0,1,18,21,1,1,1.414213562,322.15
6444,16,21,0,1,1,18,19,0,-2,2,322.2
6445,16,19,0,-2,2,18,19,0,0,0,322.25
6446,15,21,-1,2,2.236067977,18,22,0,3,3,322.3
6447,15,21,0,0,0,18,22,0,0,0,322.35
6448,15,22,0,1,1,17,21,-1,-1,1.414213562,322.4
6449,16,18,1,-4,4.123105626,17,20,0,-1,1,322.45
6450,14,21,-2,3,3.605551275,11,6,-6,-14,15.23154621,322.5
6451,15,21,1,0,1,19,20,8,14,16.1245155,322.55
6452,14,20,-1,-1,1.414213562,18,20,-1,0,1,322.6
6453,15,18,1,-2,2.236067977,,,,,,322.65
6454,16,21,1,3,3.16227766,17,19,-1,-1,1.414213562,322.7
6455,15,20,-1,-1,1.414213562,18,19,1,0,1,322.75
6456,15,20,0,0,0,18,19,0,0,0,322.8
6457,16,20,1,0,1,18,19,0,0,0,322.85
6458,15,20,-1,0,1,18,19,0,0,0,322.9
6459,14,21,-1,1,1.414213562,17,19,-1,0,1,322.95
6460,15,21,1,0,1,16,19,-1,0,1,323
6461,16,21,1,0,1,16,18,0,-1,1,323.05
6462,16,21,0,0,0,17,19,1,1,1.414213562,323.1
6463,16,21,0,0,0,17,19,0,0,0,323.15
6464,17,21,1,0,1,17,19,0,0,0,323.2
6465,16,21,-1,0,1,18,18,1,-1,1.414213562,323.25
6466,16,20,0,-1,1,18,18,0,0,0,323.3
6467,16,20,0,0,0,18,19,0,1,1,323.35
6468,17,20,1,0,1,16,20,-2,1,2.236067977,323.4
6469,17,20,0,0,0,16,22,0,2,2,323.45
6470,16,20,-1,0,1,15,19,-1,-3,3.16227766,323.5
6471,16,21,0,1,1,17,19,2,0,2,323.55
6472,16,19,0,-2,2,17,19,0,0,0,323.6
6473,,,,,,16,21,-1,2,2.236067977,323.65
6474,17,19,1,0,1,17,20,1,-1,1.414213562,323.7
6475,16,18,-1,-1,1.414213562,16,19,-1,-1,1.414213562,323.75
6476,18,17,2,-1,2.236067977,15,19,-1,0,1,323.8
6477,17,20,-1,3,3.16227766,17,19,2,0,2,323.85
6478,18,20,1,0,1,,,,,,323.9
6479,18,19,0,-1,1,16,19,-1,0,1,323.95
6480,17,19,-1,0,1,,,,,,324
6481,17,19,0,0,0,16,18,0,-1,1,324.05
6482,17,20,0,1,1,16,19,0,1,1,324.1
6483,17,19,0,-1,1,16,17,0,-2,2,324.15
6484,17,19,0,0,0,15,19,-1,2,2.236067977,324.2
6485,17,21,0,2,2,16,19,1,0,1,324.25
6486,17,20,0,-1,1,15,18,-1,-1,1.414213562,324.3
6487,16,20,-1,0,1,14,19,-1,1,1.414213562,324.35
6488,16,20,0,0,0,16,17,2,-2,2.828427125,324.4
6489,17,21,1,1,1.414213562,17,18,1,1,1.414213562,324.45
6490,19,15,2,-6,6.32455532,16,18,-1,0,1,324.5
6491,17,23,-2,8,8.246211251,14,17,-2,-1,2.236067977,324.55
6492,17,20,0,-3,3,16,18,2,1,2.236067977,324.6
6493,17,20,0,0,0,16,19,0,1,1,324.65
6494,17,20,0,0,0,14,17,-2,-2,2.828427125,324.7
6495,17,20,0,0,0,16,18,2,1,2.236067977,324.75
6496,17,19,0,-1,1,16,19,0,1,1,324.8
6497,,,,,,16,18,0,-1,1,324.85
6498,19,19,2,0,2,16,17,0,-1,1,324.9
6499,,,,,,15,18,-1,1,1.414213562,324.95
6500,17,20,-2,1,2.236067977,16,18,1,0,1,325
6501,18,21,1,1,1.414213562,17,18,1,0,1,325.05
6502,18,21,0,0,0,11,6,-6,-12,13.41640786,325.1
6503,20,20,2,-1,2.236067977,,,,,,325.15
6504,19,21,-1,1,1.414213562,17,18,6,12,13.41640786,325.2
6505,18,21,-1,0,1,18,17,1,-1,1.414213562,325.25
6506,17,20,-1,-1,1.414213562,17,17,-1,0,1,325.3
6507,17,20,0,0,0,18,18,1,1,1.414213562,325.35
6508,18,21,1,1,1.414213562,17,16,-1,-2,2.236067977,325.4
6509,18,22,0,1,1,16,18,-1,2,2.236067977,325.45
6510,18,22,0,0,0,17,17,1,-1,1.414213562,325.5
6511,18,23,0,1,1,16,17,-1,0,1,325.55
6512,17,22,-1,-1,1.414213562,18,19,2,2,2.828427125,325.6
6513,18,20,1,-2,2.236067977,17,19,-1,0,1,325.65
6514,18,21,0,1,1,15,15,-2,-4,4.472135955,325.7
6515,,,,,,,,,,,325.75
6516,18,21,0,0,0,17,19,2,4,4.472135955,325.8
6517,18,22,0,1,1,19,18,2,-1,2.236067977,325.85
6518,18,19,0,-3,3,17,19,-2,1,2.236067977,325.9
6519,18,21,0,2,2,17,20,0,1,1,325.95
6520,18,20,0,-1,1,17,18,0,-2,2,326
6521,17,22,-1,2,2.236067977,16,20,-1,2,2.236067977,326.05
6522,17,21,0,-1,1,17,20,1,0,1,326.1
6523,15,20,-2,-1,2.236067977,17,22,0,2,2,326.15
6524,17,20,2,0,2,18,20,1,-2,2.236067977,326.2
6525,17,21,0,1,1,17,20,-1,0,1,326.25
6526,17,20,0,-1,1,16,21,-1,1,1.414213562,326.3
6527,18,20,1,0,1,17,21,1,0,1,326.35
6528,17,20,-1,0,1,17,21,0,0,0,326.4
6529,17,21,0,1,1,13,19,-4,-2,4.472135955,326.45
6530,18,21,1,0,1,17,19,4,0,4,326.5
6531,17,21,-1,0,1,17,21,0,2,2,326.55
6532,17,21,0,0,0,19,22,2,1,2.236067977,326.6
6533,19,21,2,0,2,17,23,-2,1,2.236067977,326.65
6534,17,20,-2,-1,2.236067977,18,21,1,-2,2.236067977,326.7
6535,17,20,0,0,0,20,21,2,0,2,326.75
6536,17,22,0,2,2,17,21,-3,0,3,326.8
6537,17,20,0,-2,2,18,21,1,0,1,326.85
6538,18,22,1,2,2.236067977,19,21,1,0,1,326.9
6539,16,21,-2,-1,2.236067977,18,22,-1,1,1.414213562,326.95
6540,16,20,0,-1,1,19,21,1,-1,1.414213562,327
6541,16,20,0,0,0,18,21,-1,0,1,327.05
6542,18,21,2,1,2.236067977,17,22,-1,1,1.414213562,327.1
6543,16,20,-2,-1,2.236067977,17,22,0,0,0,327.15
6544,15,20,-1,0,1,18,22,1,0,1,327.2
6545,15,20,0,0,0,17,21,-1,-1,1.414213562,327.25
6546,15,20,0,0,0,17,20,0,-1,1,327.3
6547,16,20,1,0,1,17,20,0,0,0,327.35
6548,16,19,0,-1,1,16,22,-1,2,2.236067977,327.4
6549,16,19,0,0,0,15,21,-1,-1,1.414213562,327.45
6550,15,19,-1,0,1,15,20,0,-1,1,327.5
6551,15,19,0,0,0,15,21,0,1,1,327.55
6552,13,18,-2,-1,2.236067977,14,20,-1,-1,1.414213562,327.6
6553,14,18,1,0,1,15,20,1,0,1,327.65
6554,16,20,2,2,2.828427125,14,20,-1,0,1,327.7
6555,14,19,-2,-1,2.236067977,14,20,0,0,0,327.75
6556,14,19,0,0,0,14,20,0,0,0,327.8
6557,14,20,0,1,1,15,21,1,1,1.414213562,327.85
6558,15,18,1,-2,2.236067977,15,20,0,-1,1,327.9
6559,16,19,1,1,1.414213562,15,19,0,-1,1,327.95
6560,17,21,1,2,2.236067977,15,20,0,1,1,328
6561,16,21,-1,0,1,16,19,1,-1,1.414213562,328.05
6562,15,21,-1,0,1,16,20,0,1,1,328.1
6563,17,21,2,0,2,16,20,0,0,0,328.15
6564,17,22,0,1,1,17,18,1,-2,2.236067977,328.2
6565,16,21,-1,-1,1.414213562,18,20,1,2,2.236067977,328.25
6566,15,21,-1,0,1,16,21,-2,1,2.236067977,328.3
6567,15,21,0,0,0,18,20,2,-1,2.236067977,328.35
6568,16,22,1,1,1.414213562,17,20,-1,0,1,328.4
6569,16,22,0,0,0,17,20,0,0,0,328.45
6570,15,21,-1,-1,1.414213562,18,19,1,-1,1.414213562,328.5
6571,16,22,1,1,1.414213562,17,19,-1,0,1,328.55
6572,15,21,-1,-1,1.414213562,17,20,0,1,1,328.6
6573,14,21,-1,0,1,15,21,-2,1,2.236067977,328.65
6574,,,,,,16,19,1,-2,2.236067977,328.7
6575,19,13,5,-8,9.433981132,,,,,,328.75
6576,15,21,-4,8,8.94427191,17,19,1,0,1,328.8
6577,15,21,0,0,0,16,21,-1,2,2.236067977,328.85
6578,14,21,-1,0,1,17,20,1,-1,1.414213562,328.9
6579,15,21,1,0,1,17,20,0,0,0,328.95
6580,15,20,0,-1,1,16,20,-1,0,1,329
6581,15,21,0,1,1,16,17,0,-3,3,329.05
6582,15,21,0,0,0,16,19,0,2,2,329.1
6583,15,20,0,-1,1,16,19,0,0,0,329.15
6584,16,21,1,1,1.414213562,16,18,0,-1,1,329.2
6585,15,20,-1,-1,1.414213562,17,20,1,2,2.236067977,329.25
6586,16,21,1,1,1.414213562,17,20,0,0,0,329.3
6587,15,21,-1,0,1,16,20,-1,0,1,329.35
6588,16,22,1,1,1.414213562,17,20,1,0,1,329.4
6589,16,22,0,0,0,16,20,-1,0,1,329.45
6590,17,20,1,-2,2.236067977,17,19,1,-1,1.414213562,329.5
6591,16,21,-1,1,1.414213562,18,19,1,0,1,329.55
6592,16,21,0,0,0,17,18,-1,-1,1.414213562,329.6
6593,16,21,0,0,0,16,19,-1,1,1.414213562,329.65
6594,15,20,-1,-1,1.414213562,17,19,1,0,1,329.7
6595,17,19,2,-1,2.236067977,17,20,0,1,1,329.75
6596,16,22,-1,3,3.16227766,19,19,2,-1,2.236067977,329.8
6597,15,21,-1,-1,1.414213562,18,18,-1,-1,1.414213562,329.85
6598,15,22,0,1,1,17,18,-1,0,1,329.9
6599,16,20,1,-2,2.236067977,16,18,-1,0,1,329.95
6600,16,20,0,0,0,17,18,1,0,1,330
6601,18,18,2,-2,2.828427125,16,18,-1,0,1,330.05
6602,15,20,-3,2,3.605551275,16,17,0,-1,1,330.1
6603,15,19,0,-1,1,16,19,0,2,2,330.15
6604,15,20,0,1,1,17,19,1,0,1,330.2
6605,16,21,1,1,1.414213562,17,17,0,-2,2,330.25
6606,16,21,0,0,0,16,17,-1,0,1,330.3
6607,15,22,-1,1,1.414213562,16,18,0,1,1,330.35
6608,16,22,1,0,1,,,,,,330.4
6609,15,21,-1,-1,1.414213562,17,18,1,0,1,330.45
6610,17,22,2,1,2.236067977,17,18,0,0,0,330.5
6611,23,4,6,-18,18.97366596,17,18,0,0,0,330.55
6612,16,21,-7,17,18.38477631,16,19,-1,1,1.414213562,330.6
6613,16,21,0,0,0,17,18,1,-1,1.414213562,330.65
6614,17,20,1,-1,1.414213562,17,18,0,0,0,330.7
6615,16,21,-1,1,1.414213562,18,19,1,1,1.414213562,330.75
6616,16,20,0,-1,1,18,19,0,0,0,330.8
6617,16,22,0,2,2,18,19,0,0,0,330.85
6618,16,20,0,-2,2,16,19,-2,0,2,330.9
6619,16,21,0,1,1,18,18,2,-1,2.236067977,330.95
6620,16,22,0,1,1,16,20,-2,2,2.828427125,331
6621,16,22,0,0,0,16,20,0,0,0,331.05
6622,16,20,0,-2,2,16,19,0,-1,1,331.1
